Month,Sale
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,10
2015-9,0
2015-10,20
2015-11,47
2015-12,20
2016-1,14
2016-2,2
2016-3,0
2016-4,1
2016-5,4
2016-6,0
2016-7,0
2016-8,0
2016-9,6
2016-10,0
2016-11,13
2016-12,42
2017-1,0
2017-2,4
2017-3,0
2017-4,0
2017-5,0
2017-6,10
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,24
2017-12,20
2018-1,5
2018-2,1
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,20
2018-9,0
2018-10,18
2018-11,53
2018-12,24
2019-1,0
2019-2,0
2019-3,24
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,5
2019-9,16
2019-10,5
2019-11,86
2019-12,50
2020-1,0
2020-2,10
2020-3,0
2020-4,4
2020-5,4
2020-6,0
2020-7,4
2020-8,0
2020-9,55
2020-10,10
2020-11,52
2020-12,53
2021-1,8
2021-2,2
2021-3,1
2021-4,0
2021-5,9
2021-6,21
2021-7,0
2021-8,21
2021-9,0
2021-10,49
2021-11,85
2021-12,17
2022-1,9
2022-2,6
2022-3,0
2022-4,5
2022-5,3
2022-6,0
2022-7,10
2022-8,12
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,63
2015-12,16
2016-1,0
2016-2,0
2016-3,10
2016-4,9
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,20
2016-10,0
2016-11,24
2016-12,31
2017-1,0
2017-2,11
2017-3,10
2017-4,1
2017-5,0
2017-6,1
2017-7,4
2017-8,0
2017-9,4
2017-10,2
2017-11,54
2017-12,18
2018-1,4
2018-2,0
2018-3,0
2018-4,10
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,14
2018-10,35
2018-11,101
2018-12,24
2019-1,2
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,11
2019-8,3
2019-9,4
2019-10,62
2019-11,86
2019-12,69
2020-1,0
2020-2,12
2020-3,4
2020-4,5
2020-5,0
2020-6,20
2020-7,1
2020-8,4
2020-9,47
2020-10,22
2020-11,173
2020-12,93
2021-1,22
2021-2,5
2021-3,11
2021-4,0
2021-5,11
2021-6,4
2021-7,1
2021-8,24
2021-9,25
2021-10,75
2021-11,169
2021-12,174
2022-1,32
2022-2,4
2022-3,2
2022-4,9
2022-5,8
2022-6,6
2022-7,107
2022-8,9
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,20
2015-5,10
2015-6,2
2015-7,4
2015-8,0
2015-9,20
2015-10,0
2015-11,45
2015-12,118
2016-1,21
2016-2,4
2016-3,9
2016-4,0
2016-5,20
2016-6,0
2016-7,0
2016-8,0
2016-9,4
2016-10,24
2016-11,84
2016-12,181
2017-1,42
2017-2,10
2017-3,20
2017-4,2
2017-5,0
2017-6,10
2017-7,0
2017-8,6
2017-9,2
2017-10,10
2017-11,277
2017-12,168
2018-1,12
2018-2,40
2018-3,16
2018-4,42
2018-5,0
2018-6,1
2018-7,11
2018-8,8
2018-9,13
2018-10,98
2018-11,351
2018-12,279
2019-1,122
2019-2,110
2019-3,70
2019-4,34
2019-5,10
2019-6,0
2019-7,12
2019-8,10
2019-9,11
2019-10,135
2019-11,797
2019-12,363
2020-1,73
2020-2,38
2020-3,24
2020-4,13
2020-5,0
2020-6,10
2020-7,6
2020-8,60
2020-9,165
2020-10,121
2020-11,656
2020-12,915
2021-1,101
2021-2,27
2021-3,14
2021-4,89
2021-5,67
2021-6,18
2021-7,4
2021-8,123
2021-9,131
2021-10,260
2021-11,862
2021-12,914
2022-1,126
2022-2,7
2022-3,28
2022-4,30
2022-5,40
2022-6,3
2022-7,92
2022-8,24
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,10
2015-6,0
2015-7,0
2015-8,0
2015-9,10
2015-10,0
2015-11,14
2015-12,37
2016-1,30
2016-2,6
2016-3,0
2016-4,20
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,4
2016-11,52
2016-12,103
2017-1,13
2017-2,0
2017-3,0
2017-4,6
2017-5,30
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,15
2017-11,38
2017-12,39
2018-1,4
2018-2,0
2018-3,0
2018-4,4
2018-5,0
2018-6,2
2018-7,0
2018-8,0
2018-9,2
2018-10,54
2018-11,122
2018-12,20
2019-1,0
2019-2,8
2019-3,60
2019-4,0
2019-5,30
2019-6,0
2019-7,2
2019-8,4
2019-9,24
2019-10,10
2019-11,196
2019-12,40
2020-1,0
2020-2,0
2020-3,6
2020-4,16
2020-5,0
2020-6,0
2020-7,0
2020-8,10
2020-9,36
2020-10,7
2020-11,21
2020-12,116
2021-1,5
2021-2,2
2021-3,2
2021-4,10
2021-5,0
2021-6,0
2021-7,0
2021-8,4
2021-9,40
2021-10,5
2021-11,90
2021-12,150
2022-1,30
2022-2,2
2022-3,0
2022-4,10
2022-5,2
2022-6,0
2022-7,0
2022-8,4
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,2
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,0
2018-1,2
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,2
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,80
2015-12,11
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,5
2016-10,12
2016-11,50
2016-12,53
2017-1,10
2017-2,12
2017-3,1
2017-4,0
2017-5,0
2017-6,1
2017-7,0
2017-8,0
2017-9,5
2017-10,0
2017-11,32
2017-12,24
2018-1,0
2018-2,0
2018-3,0
2018-4,10
2018-5,0
2018-6,5
2018-7,0
2018-8,1
2018-9,0
2018-10,2
2018-11,53
2018-12,23
2019-1,12
2019-2,1
2019-3,12
2019-4,4
2019-5,0
2019-6,0
2019-7,0
2019-8,1
2019-9,0
2019-10,13
2019-11,21
2019-12,4
2020-1,4
2020-2,0
2020-3,0
2020-4,4
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,2
2020-10,20
2020-11,20
2020-12,20
2021-1,2
2021-2,0
2021-3,0
2021-4,0
2021-5,1
2021-6,0
2021-7,2
2021-8,0
2021-9,10
2021-10,32
2021-11,52
2021-12,9
2022-1,0
2022-2,5
2022-3,0
2022-4,2
2022-5,0
2022-6,1
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,2
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,0
2017-1,2
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,0
2017-12,2
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,2
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,0
2019-12,1
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,2
2020-11,0
2020-12,4
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,12
2021-11,0
2021-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,2
2015-10,0
2015-11,20
2015-12,7
2016-1,0
2016-2,0
2016-3,2
2016-4,0
2016-5,20
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,4
2016-12,46
2017-1,5
2017-2,1
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,10
2017-9,5
2017-10,4
2017-11,74
2017-12,21
2018-1,1
2018-2,2
2018-3,0
2018-4,10
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,37
2018-11,128
2018-12,7
2019-1,10
2019-2,0
2019-3,10
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,3
2019-11,162
2019-12,24
2020-1,0
2020-2,2
2020-3,0
2020-4,2
2020-5,0
2020-6,1
2020-7,0
2020-8,1
2020-9,2
2020-10,5
2020-11,3
2020-12,48
2021-1,0
2021-2,0
2021-3,0
2021-4,3
2021-5,2
2021-6,4
2021-7,0
2021-8,21
2021-9,20
2021-10,10
2021-11,71
2021-12,66
2022-1,10
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,2
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,2
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,28
2018-12,4
2019-1,10
2019-2,0
2019-3,4
2019-4,0
2019-5,2
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,2
2019-11,18
2019-12,0
2020-1,0
2020-2,0
2020-3,2
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,2
2020-11,8
2020-12,4
2021-1,4
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,5
2021-12,6
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,10
2015-6,2
2015-7,3
2015-8,0
2015-9,20
2015-10,0
2015-11,28
2015-12,162
2016-1,5
2016-2,2
2016-3,2
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,12
2016-11,16
2016-12,93
2017-1,24
2017-2,0
2017-3,0
2017-4,1
2017-5,10
2017-6,10
2017-7,20
2017-8,4
2017-9,1
2017-10,2
2017-11,173
2017-12,122
2018-1,4
2018-2,20
2018-3,13
2018-4,40
2018-5,2
2018-6,1
2018-7,1
2018-8,0
2018-9,9
2018-10,52
2018-11,203
2018-12,158
2019-1,54
2019-2,108
2019-3,12
2019-4,44
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,41
2019-11,469
2019-12,178
2020-1,27
2020-2,20
2020-3,12
2020-4,5
2020-5,0
2020-6,0
2020-7,12
2020-8,32
2020-9,42
2020-10,61
2020-11,465
2020-12,601
2021-1,28
2021-2,12
2021-3,22
2021-4,22
2021-5,28
2021-6,8
2021-7,14
2021-8,2
2021-9,76
2021-10,202
2021-11,537
2021-12,406
2022-1,74
2022-2,2
2022-3,12
2022-4,42
2022-5,4
2022-6,2
2022-7,14
2022-8,2
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2020-1,3
2020-2,0
2020-3,0
2020-4,10
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,0
2020-12,0
2021-1,0
2021-2,3
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,0
2021-12,16
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,0
2017-12,2
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,0
2019-12,2
2020-1,0
2020-2,0
2020-3,0
2020-4,6
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,0
2020-12,10
2021-1,0
2021-2,2
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,2
2021-12,31
2022-1,0
2022-2,2
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,2
2019-1,0
2019-2,0
2019-3,10
2019-4,0
2019-5,12
2019-6,2
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,67
2019-12,42
2020-1,0
2020-2,0
2020-3,4
2020-4,0
2020-5,6
2020-6,0
2020-7,0
2020-8,0
2020-9,10
2020-10,7
2020-11,164
2020-12,124
2021-1,24
2021-2,0
2021-3,2
2021-4,0
2021-5,4
2021-6,2
2021-7,5
2021-8,0
2021-9,10
2021-10,116
2021-11,186
2021-12,180
2022-1,34
2022-2,2
2022-3,16
2022-4,29
2022-5,11
2022-6,2
2022-7,6
2022-8,10
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,10
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,1
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,31
2017-12,40
2018-1,4
2018-2,2
2018-3,2
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,2
2018-11,60
2018-12,40
2019-1,0
2019-2,8
2019-3,0
2019-4,10
2019-5,0
2019-6,0
2019-7,10
2019-8,0
2019-9,0
2019-10,10
2019-11,91
2019-12,26
2020-1,3
2020-2,0
2020-3,0
2020-4,2
2020-5,0
2020-6,0
2020-7,2
2020-8,0
2020-9,6
2020-10,9
2020-11,38
2020-12,121
2021-1,33
2021-2,4
2021-3,3
2021-4,2
2021-5,14
2021-6,0
2021-7,0
2021-8,1
2021-9,13
2021-10,122
2021-11,174
2021-12,196
2022-1,35
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,8
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,20
2015-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,10
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,7
2017-12,5
2018-1,1
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,5
2018-7,5
2018-8,0
2018-9,0
2018-10,0
2018-11,42
2018-12,5
2019-1,0
2019-2,0
2019-3,0
2019-4,30
2019-5,1
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,50
2019-12,20
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,0
2020-12,1
2020-1,1
2020-2,0
2020-3,0
2020-4,70
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,26
2020-12,46
2021-1,2
2021-2,0
2021-3,2
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,4
2021-10,0
2021-11,106
2021-12,51
2022-1,0
2022-2,0
2022-3,2
2022-4,0
2022-5,1
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,0
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,0
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,12
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,10
2018-11,10
2018-12,4
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,6
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,7
2019-11,10
2019-12,3
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,1
2020-7,0
2020-8,0
2020-9,0
2020-10,4
2020-11,2
2020-12,17
2021-1,10
2021-2,10
2021-3,0
2021-4,1
2021-5,0
2021-6,0
2021-7,2
2021-8,0
2021-9,0
2021-10,2
2021-11,11
2021-12,79
2022-1,1
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,50
2022-8,36
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2022-1,0
2022-2,0
2022-3,1
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,2
2016-9,0
2016-10,0
2016-11,0
2016-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,2
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,0
2021-12,2
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,2
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,2
2019-8,0
2019-9,0
2019-10,4
2019-11,10
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,0
2020-12,2
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,10
2019-12,5
2021-1,0
2021-2,4
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,0
2021-12,10
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,6
2019-10,0
2019-11,6
2019-12,9
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,2
2020-10,0
2020-11,0
2020-12,12
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,2
2021-8,0
2021-9,0
2021-10,1
2021-11,6
2021-12,20
2022-1,1
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
